"","ticker","calendardate","revenue","cor","rnd","ebit","netinc","epsdil","ncfo","ncfi","capex","ncfdiv","intangibles","debt","de","pe","pb","fcfps","assets","netmargin","marketcap","dps","ln_returns"
"50187","IDRA",20140630,-0.226322286980157,-0.190420960963862,-0.0914903735918453,-0.184537491568396,-0.151040792825176,-0.00724071525134516,-0.152103369812353,0.0268501268030659,0.163619141663034,0.184022783763153,-0.19093296937756,-0.0624348727498117,-0.00123668427382271,-0.0157463652495787,0.0041736058922142,-0.00753064117886756,-0.112707795856272,-0.035075588737188,-0.232724838577756,-0.0406890432766202,-0.120066663047522
"53917","IDRA",20140930,-0.226324234336224,-0.190420960963862,-0.0831958036944178,-0.186330959174905,-0.153285114368339,-0.00724074105140597,-0.154130474911507,0.0269128946237094,0.164109776417249,0.184015875466962,-0.19093296937756,-0.0624199325986159,-0.00114172082842604,-0.014142315612926,0.00473792751270201,-0.00805081106712231,-0.112768587921337,-0.0538579162450609,-0.233694605614724,-0.0406890432766202,0.556672011891409
"57670","IDRA",20141231,-0.226331050082457,-0.190420960963862,-0.0707101254722575,-0.190182145499955,-0.158104437786657,-0.00724081845158838,-0.155687650482933,0.0198295838760262,0.164579340967295,0.18334577073644,-0.19093296937756,-0.062419811415466,-0.00106000809634054,-0.0202949379281621,0.0354467673498944,-0.00833690450566242,-0.112862884762278,-1.15083081019324,-0.220252928663004,-0.0406890432766202,-0.329421678624546
"61438","IDRA",20150331,-0.226323260658191,-0.190420960963862,-0.0669253793615197,-0.191062461334711,-0.159206053330511,-0.00724076685146677,-0.159103183732193,0.0284934337218419,0.16487131379649,0.184837962713686,-0.19093296937756,-0.0624197248560732,-0.00133164771921938,-0.0162490427765579,0.0015955898561728,-0.00862299794420254,-0.112157307574422,-0.0631057961953674,-0.226722243413218,-0.0406890432766202,0
"65196","IDRA",20150630,-0.226330319823932,-0.190420960963862,-0.0650130865897785,-0.191434601954021,-0.159671745158997,-0.00724074105140597,-0.156060390040154,0.00973303961805158,0.164371648954775,0.184837962713686,-0.19093296937756,-0.0624195863610447,-0.00131177164925263,-0.0155336215771119,0.0029800047668659,-0.00768669214534398,-0.112264643724349,-0.482873729933068,-0.226687409251595,-0.0406890432766202,0.0967993833557927
"68966","IDRA",20150930,-0.226326668531307,-0.190420960963862,-0.0770127237324546,-0.189275248192392,-0.157022389126352,-0.00724071525134516,-0.15809069920427,0.0281096425293528,0.164335528604771,0.184837962713686,-0.19093296937756,-0.0624206250737582,-0.00131618855368969,-0.0159911146072839,0.00613452202671499,-0.00810282805594779,-0.112374724991957,-0.101898873592167,-0.224961257227879,-0.0406890432766202,-0.635327609671119
"72766","IDRA",20151231,-0.226285287214893,-0.190420960963862,-0.0681604017766026,-0.190257199070236,-0.158245319348215,-0.00724071525134516,-0.154774491968825,0.0292224479278705,0.164982684875668,0.184837962713686,-0.19093296937756,-0.0624216810983503,-0.00123889272604124,-0.0124704892310626,-0.000803791997843684,-0.00734858171797839,-0.112444459175438,-0.00448420739474173,-0.233355187389585,-0.0406890432766202,-999
"1729","IDXX",20110331,-0.155089462583703,-0.145364832494957,0.00551864514127641,-0.0872571191717258,-0.0631463519194337,-0.00723965744885216,-0.118596326463688,0.0245931320957088,0.136613159977064,0.184837962713686,-0.155211378746075,-0.0601728853855021,-0.000311342794259832,0.021572263738368,0.0199664915303261,-0.00188679789130349,-0.104073878357392,0.00770937928564355,-0.0311508933823747,-0.0406890432766202,0.0819129158116948
"5477","IDXX",20110630,-0.148957725169231,-0.143375450705532,0.0119646653593541,-0.0594044265171911,-0.0395780406836887,-0.00723939944824412,-0.0781460743428419,0.0208236597824832,0.115636266712516,0.184837962713686,-0.155207586151045,-0.0600734632669416,-0.000229630062174327,0.0214828360884372,0.021679755730656,0.00513549560013568,-0.103652922755376,0.00771477894446137,-0.0150480932066287,-0.0406890432766202,-0.165424756400477
"9191","IDXX",20110930,-0.153073462215833,-0.143879828660036,0.0182194563002576,-0.0831135366457887,-0.0594384274867449,-0.00723960584873055,-0.0652059239838576,0.020866387274849,0.12380247584248,0.184837962713686,-0.156347088566792,-0.0597058628376341,-2.42440058513009e-05,0.0160418695979133,0.0173844156265114,0.00864664234585526,-0.103462157562491,0.00770995782051689,-0.0522190322521852,-0.0406890432766202,0.182751076078061
"12941","IDXX",20111231,-0.151552820547385,-0.141906474445041,0.0245698618797482,-0.0842706125209561,-0.0604109015991704,-0.00723960584873055,-0.0844580823175529,0.00523379685999451,0.124446622084209,0.184837962713686,-0.14924562676433,-0.0581689142592257,0.000541119762091652,0.0200604657826965,0.0253661156688065,0.00474536818394461,-0.102831036570247,0.00770918644068577,-0.018372366333936,-0.0406890432766202,-0.0234390196405735
"16734","IDXX",20120331,-0.147785903656199,-0.142043199467727,0.0273904937180665,-0.0763978057216756,-0.0550632723250076,-0.00723952844854814,-0.129312855739196,0.0242713524850603,0.136760651406245,0.184837962713686,-0.148950493914745,-0.0579823614558812,0.00045719857778762,0.0187068135658498,0.0227799798972185,-0.00409751991638619,-0.102520766571447,0.00770957213060133,-0.0236500587164369,-0.0406890432766202,0.0385797787915026
"20458","IDXX",20120630,-0.14462802237482,-0.141042947985968,0.0234145183301546,-0.0522524467158189,-0.0343732496594395,-0.00723927044794009,-0.077586430996184,0.0214475567949039,0.120602814838001,0.184837962713686,-0.150325309613017,-0.0581594273497758,0.000318066088020409,0.0202430864572919,0.0238680244604612,0.00607180139899423,-0.102457137201914,0.00771477894446137,-0.00742026830499768,-0.0406890432766202,0.0827447187231821
"24164","IDXX",20120930,-0.149538767535581,-0.14304475932291,0.0257331733158908,-0.0724684385942493,-0.0509346598959979,-0.00723947684842653,-0.0657612952438998,0.0198908392190639,0.108210524757624,0.184837962713686,-0.149907951769065,-0.0583711516245441,0.000234144903716377,0.0207598841395233,0.0237868271049953,0.00781437052464766,-0.102190471553742,0.00771150058017912,0.00304229824134494,-0.0406890432766202,-0.0594213292583891
"27907","IDXX",20121231,-0.148549754073294,-0.141197336049863,0.0313186617866849,-0.0715787410632085,-0.0499543590301524,-0.00723945104836573,-0.0635120416407287,0.0176255258848744,0.0954690712938798,0.184837962713686,-0.149933810371541,-0.0587214574871719,0.000154640623849399,0.0182182561941229,0.0207378664072519,0.00724218364756743,-0.10208547080244,0.00771150058017912,-0.0115669591344649,-0.0406890432766202,-0.0594766837333656
"31706","IDXX",20130331,-0.145490457692782,-0.141967967995914,0.0369599254633214,-0.07518913051694,-0.0470075863675512,-0.00723939944824412,-0.123438736642595,0.0206504810966113,0.103722571269686,0.184837962713686,-0.150680606811029,-0.057894607543469,0.000284939304742501,0.0159110228259093,0.0188622074959903,-0.00539794463702307,-0.101788055739049,0.00771130773522134,-0.0268550888844366,-0.0406890432766202,0.106317933701581
"35419","IDXX",20130630,-0.140505956421002,-0.139759106564809,0.0403303414735153,-0.0477038876335733,-0.0291332382448007,-0.00723919304775768,-0.0608163549862159,0.0179968391371151,0.0931332886603183,0.184837962713686,-0.151368273246189,-0.0560377700730599,0.0010004778235453,0.0174717706531219,0.0261171912068658,0.00797042149112408,-0.101466088261175,0.00771477894446137,-0.00951400491023259,-0.0406890432766202,0.0687645586143026
"39106","IDXX",20130930,-0.1439834475168,-0.140534644911196,0.0354460270190263,-0.068446818120019,-0.045387448409627,-0.00723934784812251,-0.0603795341297596,0.0166976208736742,0.113195133058111,0.184837962713686,-0.149149777544488,-0.0555301511699726,0.00125886673311298,0.0185533745454423,0.0293732051610473,0.0100250925497304,-0.101146845415029,0.00771130773522134,0.0040366449719961,-0.0406890432766202,0.1961427455566
"42798","IDXX",20131231,-0.140143261353612,-0.136317103182678,0.0428402257364257,-0.0747763358803939,-0.0501422011122306,-0.00723939944824412,-0.0747551055916224,0.0203075267994806,0.114001820874856,0.184837962713686,-0.149668673500827,-0.0550185678466955,0.00156805004370678,0.0242004953026488,0.0394863357843215,0.0068780647257891,-0.100785493692813,0.00770880075077021,0.0559323704326174,-0.0406890432766202,-0.0148388525852986
"46501","IDXX",20140331,-0.138651099767637,-0.138705538866069,0.0477643796236593,-0.0612979655507419,-0.0436322989552091,-0.0072392962480009,-0.109731746736091,0.0222711008512993,0.130653302226482,0.184837962713686,-0.149947601626194,-0.0543651136786328,0.0017646022911557,0.0232487968386488,0.0390316305937126,0.000115856178477311,-0.10045968509878,0.00771015066547466,0.0498389086213189,-0.0406890432766202,0.0420140110588941
"50193","IDXX",20140630,-0.131368231498339,-0.134290432750703,0.0662419085306087,-0.0407020149727634,-0.0228268316766972,-0.00723903824739285,-0.0582061100640174,0.0237540851438533,0.122709835254873,0.184837962713686,-0.150047243441066,-0.0531903295996647,0.00257952115979222,0.0234003531716894,0.0468712352639424,0.0117676616753838,-0.100245924423829,0.00771362187471469,0.0562513653296936,-0.0406890432766202,0.0464777511011699
"53923","IDXX",20140930,-0.132974556833715,-0.134753924035743,0.0615727270129406,-0.0582145147050257,-0.0327589817665803,-0.00723911564757526,-0.0459227930221983,0.0181817395244326,0.113733928278997,0.184837962713686,-0.150292382992532,-0.0498837607950241,0.00874772820613857,0.0221784890705302,0.102808093444381,0.0144725450943085,-0.100169726922225,0.00771150058017912,0.0543491716392667,-0.0406890432766202,0.143164944150294
"57676","IDXX",20141231,-0.140657850194191,-0.134882471724537,0.0617480205170169,-0.116401358681515,-0.0839870395883353,-0.00723973484903458,-0.11636950131525,0.0135804045279794,0.110949651299558,0.184837962713686,-0.147909081797721,-0.0468714939258751,0.0223341262545177,0.0297610124409749,0.24270301717653,-0.00292713766781299,-0.0992111994316269,0.0076995441927968,0.0961561405870883,-0.0406890432766202,-0.155369292683704
"61444","IDXX",20150331,-0.133229173639413,-0.135818285815222,0.0628396209742191,-0.0570214756607654,-0.0436146887600143,-0.00723919304775768,-0.161169805632542,-0.0336852768942116,0.095905525523089,0.184837962713686,-0.150103442803779,-0.0442660562028467,0.0892104763359571,0.0240564697190761,0.73452757883663,-0.0158273508965309,-0.0987317974061461,0.00770880075077021,0.0452698147954651,-0.0406890432766202,0.0660535454152371
"65202","IDXX",20150630,-0.125715787095741,-0.131352480229721,0.0573497471420121,-0.0326415742477802,-0.0234255783133214,-0.00723890924708882,-0.0599106726236855,0.00172673941138712,0.0933801110520091,0.184837962713686,-0.150038106734858,-0.043445040362218,0.38159850780786,0.0257367681940908,3.13555773916907,0.0102331605050323,-0.0982569739911259,0.00771188627009468,0.0597508123633736,-0.0406890432766202,-0.0345107682710166
"68972","IDXX",20150930,-0.127409013195585,-0.130853008675553,0.0616922453111744,-0.0580706620286536,-0.048253996849674,-0.00723921884781848,-0.0633497023493317,0.00632504945262857,0.103048324736287,0.184837962713686,-0.14972435569149,-0.0426637379710022,-0.0875540392349567,0.0256915836972837,-0.665720816172314,0.0104672369547469,-0.0982586128673534,0.00770629376631908,0.0461555572540728,-0.0406890432766202,0.0370307192055297
"72772","IDXX",20151231,-0.129040410740316,-0.130893241158305,0.0667438853831908,-0.0657370715096609,-0.0480074541169464,-0.00723921884781848,-0.0666071683938103,0.0172122413790709,0.11882087757116,0.184837962713686,-0.150448224170117,-0.0421785033268908,-0.0423956082705134,0.0231339529092641,-0.320680773855642,0.0112995087759545,-0.0982813215460811,0.00770667945623464,0.0526986917986385,-0.0406890432766202,-999
"1711","ICCC",20110331,-0.225952848948967,-0.190196095402985,-0.132643439920228,-0.171596217096604,-0.134829850909943,-0.00724043145067631,-0.145278989129387,0.0265471155270286,0.164794967416699,0.184837962713686,-0.19093296937756,-0.0624077760416853,-0.000958419294288289,-0.0437343956468553,-0.00544422086271821,-0.00453966432140273,-0.113272778164862,0.00768238099155445,-0.24270646074256,-0.0406890432766202,0.397265285794391
"5461","ICCC",20110630,-0.226027884959761,-0.190240105486903,-0.131044850809805,-0.172260999404521,-0.135289878125641,-0.00724022505018987,-0.145752871405256,0.0271298670986593,0.165120604412098,0.184837962713686,-0.19093296937756,-0.0624084825740731,-0.000920875606573327,-0.0392291247777121,-0.00234248188392194,-0.00747862419004208,-0.113274010691972,0.00764535475966082,-0.242402645671789,-0.0406890432766202,-0.248538131783279
"9173","ICCC",20110930,-0.226087277372434,-0.190264801035259,-0.133982459190548,-0.171876781414859,-0.135034395283819,-0.00724056045098033,-0.145911982067193,0.0270360140820212,0.165080841926802,0.184837962713686,-0.19093296937756,-0.0624091982298208,-0.000980503816473561,-0.0356981446209724,-0.00423438026627673,-0.00888308288832992,-0.113277185768831,0.00766078235628316,-0.242601076598782,-0.0406890432766202,-0.0115831410896306
"16721","ICCC",20120331,-0.225913559092969,-0.190190510283937,-0.134430852006088,-0.171123661054721,-0.134481806925489,-0.00724032825043309,-0.14532479444208,0.0272685299112071,0.164848849948817,0.184837962713686,-0.19093296937756,-0.0624106633167913,-0.00100921369531441,-0.0715934619594948,-0.00444955325826129,-0.00477374077111737,-0.113275216146895,0.00770262971212127,-0.242603624562557,-0.0406890432766202,0.0782521968997481
"20443","ICCC",20120630,-0.226045488328344,-0.190255907039824,-0.134718500678391,-0.171504700212958,-0.134754909745947,-0.00724045725073711,-0.145394099435225,0.0268132639426169,0.164812648328026,0.184837962713686,-0.19093296937756,-0.0624114036939016,-0.00104454893081085,0.371375576520151,-0.00390147110886666,-0.00542395313143581,-0.113276588039942,0.00768778065037226,-0.242545075373888,-0.0406890432766202,-0.249012931292627
"24148","ICCC",20120930,-0.226069435209314,-0.190271874756169,-0.134622368127178,-0.171694560727913,-0.134909020477474,-0.00724050885085872,-0.145676534557541,0.0273251892129199,0.165149386310992,0.184837962713686,-0.19093296937756,-0.0624121543369559,-0.00104234047859232,0.10851382500105,-0.00549293927599773,-0.00675038634648543,-0.113277264588535,0.00767389581341216,-0.242716540901167,-0.0406890432766202,-0.135174778368253
"24149","ICCC",20120930,-0.226069435209314,-0.190271874756169,-0.134622368127178,-0.171694560727913,-0.134909020477474,-0.00724050885085872,-0.145676534557541,0.0273251892129199,0.165149386310992,0.184837962713686,-0.19093296937756,-0.0624121543369559,-0.00104234047859232,0.0937460252945899,-0.00622777534296386,-0.00675038634648543,-0.113277264588535,0.00767389581341216,-0.242793212442367,-0.0406890432766202,-0.0320883145515004
"27888","ICCC",20121231,-0.225985649727713,-0.190201567674826,-0.134538354731406,-0.171564505399544,-0.134817621607724,-0.00724045725073711,-0.145355541717475,0.027414725618471,0.165109635865813,0.184837962713686,-0.19093296937756,-0.062412920266399,-0.00102688131306263,0.108552420092073,-0.00638611018612231,-0.00427957937727535,-0.113276655868932,0.00768295952642778,-0.242809940781987,-0.0406890432766202,-0.0645385211375712
"31690","ICCC",20130331,-0.225882005839203,-0.190161521308194,-0.134282075628447,-0.170967340103986,-0.134384854974188,-0.00724027665031148,-0.145054106489936,0.0267631786248179,0.165160430108006,0.184837962713686,-0.19093296937756,-0.0624136929474746,-0.00107105035743317,0.0622223080221563,-0.00680021669899825,-0.00167872993600159,-0.113275825368404,0.00770667945623464,-0.242842003448316,-0.0406890432766202,0.0369885693693404
"39088","ICCC",20130930,-0.226030986611136,-0.190218495410171,-0.134087866361703,-0.1714267258079,-0.134672437288473,-0.0072404056506155,-0.145444924449692,0.027222678018227,0.165076820527835,0.184837962713686,-0.19093296937756,-0.0624152581836626,-0.00110859404514814,0.0388854567649626,-0.00591516552442026,-0.00508584270407022,-0.113276294496724,0.00769414453397898,-0.242741633410597,-0.0406890432766202,0.0828059036842327
"42779","ICCC",20131231,-0.225951985539971,-0.190109697945288,-0.133815707260852,-0.171942264091313,-0.135079504777155,-0.00724058625104114,-0.145440160005094,0.0267742907977883,0.163749894320018,0.184837962713686,-0.19093296937756,-0.062416061420204,-0.00109976023627403,0.101669315078455,-0.00536708337502563,-0.00883106589950444,-0.113277369732688,0.00766656770501654,-0.242689774975974,-0.0406890432766202,-0.257958970999575
"50175","ICCC",20140630,-0.225956739279549,-0.19020468814544,-0.130344401871176,-0.17228913511168,-0.135361420521964,-0.00724071525134516,-0.145502959678345,0.0268528477502789,0.164381269007992,0.184837962713686,-0.19093296937756,-0.0624176869709768,-0.00106442500077759,-0.0402231837074687,-0.00521686826741377,-0.00753064117886756,-0.113279345695026,0.00764844027898529,-0.242693968142797,-0.0406890432766202,0.0582689081239756
"57656","ICCC",20141231,-0.225794729965272,-0.190138825935708,-0.132716497471995,-0.17125232789204,-0.134529029642248,-0.00724035405049389,-0.145260662945827,0.0268518601024022,0.162130935082422,0.184837962713686,-0.19093296937756,-0.0624193560784362,-0.00104013202637379,-0.126966121452936,-0.0020501714042448,-0.0120041022178584,-0.113276436187817,0.00769665151843011,-0.242349821032459,-0.0406890432766202,-0.208523929187979
"61428","ICCC",20150331,-0.225576573507208,-0.190011909134386,-0.133770648862418,-0.170273244686026,-0.133847211801513,-0.00724007024982504,-0.144032585430799,0.0271473687332756,0.16222882725099,0.184837962713686,-0.19093296937756,-0.0624202053472626,-0.00113067856733341,0.0412454053794511,-0.00416130264635745,-0.00186078939689075,-0.113274614433488,0.00771497178941915,-0.242532708276844,-0.0406890432766202,0.597571478782117
"65184","ICCC",20150630,-0.225854346323893,-0.190149542495321,-0.134240005187469,-0.171222542569951,-0.134600583778702,-0.0072403798505547,-0.145405549695377,0.026796399439192,0.163916860637909,0.184837962713686,-0.19093296937756,-0.062421061038796,-0.0011704307072669,0.0330745422068303,0.00157123064953304,-0.00807681956153505,-0.113274484911051,0.00769453022389454,-0.241874204236728,-0.0406890432766202,-0.419536381880733
"68956","ICCC",20150930,-0.225729699713367,-0.190139488626846,-0.134001072173526,-0.170590444528275,-0.134097257006396,-0.00724017345006826,-0.144940025756971,0.0260939292151465,0.164281676172945,0.184837962713686,-0.19093296937756,-0.0623784366662511,-0.000627151461509215,0.0101170524540797,-0.00315851530635394,-0.00331726508400406,-0.113243952718633,0.0077126576499258,-0.242370556085634,-0.0406890432766202,-0.0332836987713938
"72755","ICCC",20151231,-0.225675665450911,-0.190081795900766,-0.133766872084194,-0.170875049230397,-0.134219520678257,-0.00724022505018987,-0.144643110397071,0.0264088244058525,0.162336574255051,0.184837962713686,-0.19093296937756,-0.0623790151253613,-0.000638193722601851,0.0128874269145662,-0.000852510411123207,-0.00643828441353258,-0.113240085984791,0.00770590807640352,-0.242062936130736,-0.0406890432766202,-999
"65223","IMDZ",20150630,-0.225898250196671,-0.19040656885621,-0.0688137684736141,-0.187991519417375,-0.155363117401329,-0.00724185045402057,-0.15270359798186,0.0270202805337261,0.164964624700666,0.184837962713686,-0.19093296937756,-0.0624348727498117,-0.0013581491458417,-0.0173438254804471,0.00111652545892416,-0.0145789431647195,-0.112044307058535,0.00654594565536102,-0.225672185295998,-0.0406890432766202,-0.122533638414981
"68995","IMDZ",20150930,-0.22519890594928,-0.19032348714386,-0.0705667035143769,-0.183128673509577,-0.149277816617338,-0.00724141185298689,-0.154714682756205,0.027009693190485,0.164880343883991,0.184837962713686,-0.19093296937756,-0.0624348727498117,-0.00134489843253054,-0.0161605564703106,0.000239594019892756,-0.0166856312121512,-0.112100080065153,0.00737826449313649,-0.227697161602627,-0.0406890432766202,-0.454880467671515
"72793","IMDZ",20151231,-0.226054282101502,-0.190305497009296,-0.0656664532867901,-0.190490177861317,-0.158489905392588,-0.00724203105444621,-0.153585783868004,0.0270032651606601,0.164829173388153,0.184837962713686,-0.19093296937756,-0.0624348727498117,-0.00132281391034527,-0.0134118329145442,-0.00328843107509934,-0.0153331895026889,-0.11219996957122,0.0056339818500227,-0.233403096967497,-0.0406890432766202,-999
"1757","IMGN",20110331,-0.22506307786364,-0.190420960963862,-0.0108075543974642,-0.195005901006565,-0.164140821361773,-0.00724102485207482,-0.158828702167134,0.0267979463256634,0.163215797754662,0.184837962713686,-0.19093296937756,-0.0624348727498117,0.00117273709659042,-0.0229354069603281,0.0428316668295154,-0.0104696010475069,-0.111931839177421,0.00713007303247452,-0.203419997579624,-0.0406890432766202,-0.142371980634645
"5507","IMGN",20110630,-0.22474809301988,-0.190420960963862,0.00909622620174226,-0.196799368613074,-0.166385142904936,-0.00724105065213562,-0.160409374214946,0.0268739483253583,0.163691382363042,0.184837962713686,-0.19093296937756,-0.0624348727498117,-0.00024288077548549,-0.0218321521632876,0.013036297241314,-0.0106776690028088,-0.111160348436289,0.00720643963575513,-0.204599203812807,-0.0406890432766202,0.212522686049165
"9219","IMGN",20110930,-0.225714225048385,-0.190420960963862,0.000331550997928386,-0.20201090089947,-0.172906785192087,-0.00724112805231804,-0.1578813669601,0.0268244146837661,0.163519810700525,0.184837962713686,-0.19093296937756,-0.0624348727498117,-0.000123624355685023,-0.0233477154936931,0.0227556206905788,-0.00958531223747383,-0.111350222490224,0.00620364585530276,-0.195393660864972,-0.0406890432766202,0.0389941099345458
"12971","IMGN",20111231,-0.224477410526633,-0.190420960963862,-0.0124330032534442,-0.191487764899637,-0.159738272563066,-0.0072408958517708,-0.15884685853525,0.0269355817877975,0.164344558692272,0.184837962713686,-0.19093296937756,-0.0624348727498117,0.0003092322791463,-0.024379428170789,0.0268560871416053,-0.00979338019277573,-0.111256857760137,0.00736245120659858,-0.193280478125951,-0.0406890432766202,-0.0590765996580757
"16762","IMGN",20120331,-0.225539936680431,-0.190420960963862,-0.00148512713522576,-0.200738117436786,-0.171314040871133,-0.00724107645219643,-0.139208076362833,0.0266898041768439,0.162333859208742,0.184837962713686,-0.19093296937756,-0.0624348727498117,0.000618415589740102,-0.0227283113499621,0.0300918017569202,-0.0037594094890206,-0.111378656992772,0.00657815076331016,-0.195818573500169,-0.0406890432766202,0.074537202764454
"20485","IMGN",20120630,-0.225612962532925,-0.190420960963862,0.0192791852112642,-0.206593859534761,-0.178641838760536,-0.00724120545250045,-0.162802810741397,0.0266209864457768,0.161798074017023,0.184837962713686,-0.19093296937756,-0.0624348727498117,0.00106893984231964,-0.0237694374638929,0.0470782885203804,-0.011249855879889,-0.111542749475053,0.00622100190150289,-0.187633521004668,-0.0406890432766202,-0.257911153852337
"24188","IMGN",20120930,-0.225335707712954,-0.190420960963862,0.0524335611413274,-0.210937584914781,-0.184077519010673,-0.00724123125256126,-0.167964559394828,0.02666560453515,0.162279678683737,0.184837962713686,-0.19093296937756,-0.0624348727498117,-0.000130249712340605,-0.0193874826172858,0.0127642861005034,-0.0123162041508113,-0.110801567701154,0.00649773441591619,-0.200285601616355,-0.0406890432766202,0.243865979149289
"27934","IMGN",20121231,-0.225695725165753,-0.190420960963862,0.0361472010353314,-0.20968825569281,-0.182514125015044,-0.00724120545250045,-0.168708970487616,0.0266557734307118,0.161960615592039,0.184837962713686,-0.19093296937756,-0.0624348727498117,7.07194395453667e-05,-0.0206498244968347,0.0242618316344707,-0.0124982636117004,-0.111025182119423,0.00588429460522023,-0.188333570508177,-0.0406890432766202,0.101463256517735
"31733","IMGN",20130331,-0.220245805794073,-0.190420960963862,0.0334540553817959,-0.173659414725775,-0.137428111939574,-0.00724050885085872,-0.151914329979608,0.0269321787131843,0.164052585863077,0.184837962713686,-0.19093296937756,-0.0624348727498117,-4.41200758180454e-05,-0.0252633498895782,0.0273513910099471,-0.00740059870680387,-0.111047255733613,0.00767486003820105,-0.182235990379175,-0.0406890432766202,0.0400805056277914
"35445","IMGN",20130630,-0.225398996785116,-0.190420960963862,0.0261315676433369,-0.205751070485146,-0.177587183737202,-0.00724112805231804,-0.157931563977835,0.0265419594908702,0.161108777337789,0.184837962713686,-0.19093296937756,-0.0624348727498117,0.000194392763782888,-0.0262094002914773,0.0349027450682731,-0.0094292612709974,-0.111201781275916,0.00658412895700132,-0.179305134384053,-0.0406890432766202,0.0716494583155147
"39133","IMGN",20130930,-0.222140339827294,-0.190420960963862,0.0391192227180792,-0.189100123195069,-0.15675040944501,-0.00724079265152758,-0.170708307023768,0.0268319770717955,0.163465630175519,0.184837962713686,-0.19093296937756,-0.0624348727498117,2.21334907377694e-05,-0.0321916394000032,0.039506635123188,-0.012836374039066,-0.111340798951916,0.00755953875344903,-0.174318751081909,-0.0406890432766202,-0.19081466419885
"42826","IMGN",20131231,-0.219014346501504,-0.190420960963862,0.0298206991154876,-0.165584901456364,-0.127323773274452,-0.00724035405049389,-0.143451326393887,0.0263956272825024,0.159995066546014,0.184837962713686,-0.19093296937756,-0.0624348727498117,-0.000238463871048435,-0.0463466243685169,0.0273879298199067,-0.00537193614261033,-0.111315201753837,0.00770976497555911,-0.186120509029792,-0.0406890432766202,-0.181492025431579
"46530","IMGN",20140331,-0.224658027801803,-0.190420960963862,0.168605347024606,-0.230107517657418,-0.208066518242739,-0.00724159245341253,-0.159520780198878,0.0261354811342931,0.157921156449978,0.184837962713686,-0.19093296937756,-0.0624348727498117,0.000532285953217543,-0.0228826917140531,0.031610192304132,-0.0101574991145541,-0.111477337827622,0.0066346543359395,-0.195536161398995,-0.0406890432766202,-0.0337300103766931
"50220","IMGN",20140630,-0.224933578685216,-0.190420960963862,0.069062540368927,-0.212981231088894,-0.186634910690633,-0.00724123125256126,-0.16573773424639,0.0257350526881394,0.154733535562167,0.184837962713686,-0.19093296937756,-0.0624348727498117,0.00114623566996809,-0.0214979751556516,0.0424297399199593,-0.0122381786675731,-0.111696291691619,0.00679548703072743,-0.197070432232362,-0.0406890432766202,-0.20592556830051
"53949","IMGN",20140930,-0.223117669153181,-0.190420960963862,0.0868388952595713,-0.206387462216488,-0.178383555897679,-0.00724112805231804,-0.165714237770003,0.0264024334317289,0.160046237041852,0.184837962713686,-0.19093296937756,-0.0624348727498117,0.00168288955907019,-0.0175998709623541,0.0448534809806155,-0.0116920002849056,-0.111923808683906,0.00735975137718967,-0.205666163378438,-0.0406890432766202,-0.26373506660127
"57702","IMGN",20141231,-0.214574374669825,-0.190420960963862,0.0838828093499213,-0.150227064637589,-0.10810518025183,-0.00724004444976424,-0.162066943821841,0.0267147600573407,0.162532521133762,0.184837962713686,-0.19093296937756,-0.0624348727498117,-1.32017447586651e-05,-0.016425074045369,0.0216066781107367,-0.0103915755642687,-0.112073007878469,0.0077396559440149,-0.214337899488357,-0.0406890432766202,0.167581538655035
"61468","IMGN",20150331,-0.22354998219995,-0.190420960963862,0.0680984260965074,-0.205349221160932,-0.177084314829972,-0.00724110225225723,-0.137471473153547,0.0261264062686579,0.159420150975124,0.184837962713686,-0.19093296937756,-0.0624348727498117,0.00127432589864267,-0.020605581343711,0.0392549233212437,-0.0037594094890206,-0.112019109336536,0.00732041100580269,-0.20901908880422,-0.0406890432766202,0.504774872235837
"65224","IMGN",20150630,-0.223261773502104,-0.190420960963862,0.106113212821413,-0.2191966048778,-0.194412746901682,-0.00724138605292609,-0.175918116651626,0.026141909164118,0.156401091720663,0.184837962713686,-0.19093296937756,-0.0624348727498117,0.0160665388583376,-0.0275310468230855,0.132327392023998,-0.0149170535920851,-0.110175158478064,0.00721936024792634,-0.185982757328421,-0.0406890432766202,-0.199271115107728
"68996","IMGN",20150930,-0.222716513803477,-0.190420960963862,0.1435224401686,-0.224303374889011,-0.20080329106905,-0.0072414634531085,-0.179013243404707,0.0257713521506803,0.155022498362195,0.184837962713686,-0.19093296937756,-0.0624348727498117,0.0506509006004729,-0.0215544557766605,0.344621937757291,-0.0158533593909436,-0.110464409889246,0.00724712992184656,-0.196330062971744,-0.0406890432766202,-0.382650430341993
"72794","IMGN",20151231,-0.22194292660605,-0.190420960963862,0.167959948214143,-0.223501239856632,-0.199799509942945,-0.0072414376530477,-0.181990887775857,0.0263865524168672,0.15991981581684,0.184837962713686,-0.19093296937756,-0.0624348727498117,-0.0369738580740292,-0.0137780156074186,-0.180327085065111,-0.0161914698183092,-0.110812712059501,0.00732986040873388,-0.211243296983451,-0.0406890432766202,-999
